pair_id,idx_11000nm,idx_pan,distance_m,n_matches,n_inliers,inlier_ratio,mean_conf
41845_25413,41845,25413,7.024347694522669,784,784,1.0,0.9838977456092834
41844_25413,41844,25413,7.024347694522669,784,784,1.0,0.9840484857559204
41875_25413,41875,25413,7.024347694522669,784,784,1.0,0.9828658103942871
41874_25413,41874,25413,7.024347694522669,784,784,1.0,0.9827918410301208
41873_25413,41873,25413,7.024347694522669,784,784,1.0,0.9830617308616638
41872_25413,41872,25413,7.024347694522669,784,784,1.0,0.9827603101730347
41871_25413,41871,25413,7.024347694522669,784,784,1.0,0.9830002784729004
41870_25413,41870,25413,7.024347694522669,784,784,1.0,0.9829686880111694
41869_25413,41869,25413,7.024347694522669,784,784,1.0,0.9828013181686401
41868_25413,41868,25413,7.024347694522669,784,784,1.0,0.9831480979919434
41867_25413,41867,25413,7.024347694522669,784,784,1.0,0.9831268191337585
41866_25413,41866,25413,7.024347694522669,784,784,1.0,0.983442485332489
41865_25413,41865,25413,7.024347694522669,784,784,1.0,0.9832452535629272
41864_25413,41864,25413,7.024347694522669,784,784,1.0,0.983349084854126
41863_25413,41863,25413,7.024347694522669,784,784,1.0,0.9835945963859558
41862_25413,41862,25413,7.024347694522669,784,784,1.0,0.9838373064994812
41829_25413,41829,25413,7.024347694522669,784,784,1.0,0.9835129380226135
41828_25413,41828,25413,7.024347694522669,784,784,1.0,0.9834461808204651
41859_25413,41859,25413,7.024347694522669,784,784,1.0,0.9838149547576904
41858_25413,41858,25413,7.024347694522669,784,784,1.0,0.9838205575942993
41857_25413,41857,25413,7.024347694522669,784,784,1.0,0.983697235584259
41856_25413,41856,25413,7.024347694522669,784,784,1.0,0.9835331439971924
41855_25413,41855,25413,7.024347694522669,784,784,1.0,0.9834496378898621
41854_25413,41854,25413,7.024347694522669,784,784,1.0,0.9838988780975342
41853_25413,41853,25413,7.024347694522669,784,784,1.0,0.9838660359382629
41852_25413,41852,25413,7.024347694522669,784,784,1.0,0.9837419986724854
41851_25413,41851,25413,7.024347694522669,784,784,1.0,0.9836586713790894
41850_25413,41850,25413,7.024347694522669,784,784,1.0,0.9837172627449036
41849_25413,41849,25413,7.024347694522669,784,784,1.0,0.9837389588356018
